ChEBI ID,ChEBI Name,SMILES,PubChem SID,deltag
131700,quercetin-3'-glucuronide,C=1C(=CC(=C2C1OC(C(C2=O)O)C3=CC(=C(C=C3)O)OC4C(C(C(C(O4)C(O)=O)O)O)O)O)O,"SID: 85735449
CID: 131750813",-9.8
180152,"5,7-Dihydroxy-4'-methoxyflavan",O1C(CCC=2C1=CC(O)=CC2O)C3=CC=C(OC)C=C3,"CID: 25232840
SID: 85379167",-8.1
169053,"6-{[2-(2,4-dihydroxyphenyl)-5-hydroxy-3-[(6E)-8-hydroxy-3,7-dimethylocta-2,6-dien-1-yl]-6-(3-methylbut-2-en-1-yl)-4-oxo-4H-chromen-7-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC2=C(C(O)=C3C(OC(=C(C3=O)C/C=C(\CC/C=C(/CO)\C)/C)C4=C(O)C=C(O)C=C4)=C2)CC=C(C)C)C(O)C(O)C(O)C1C(O)=O,"CID: 131835988
SID: 85368233",-9.3
185508,"3,4,7-Trihydroxy-5-methoxy-8-prenylflavan 4-O-(beta-D-xylopyranosyl-(1->6)-beta-D-glucopyranoside)",O1C([C@@H](O)C(O)C(O)[C@@H]1O[C@@H]2[C@H](O)[C@H](OC=3C2=C(OC)C=C(O)C3CC=C(C)C)C4=CC=C(O)C=C4)CO[C@@H]5OC[C@@H](O)C(O)C5O,"SID: 85384380
CID: 44257162",-10.1
184497,Linoside B,O(C1[C@@H](O)[C@H](O)C(O[C@]1(C=2C(O)=C3C(OC(=CC3=O)C4=CC(OC)=C(OC)C=C4)=CC2OC)[H])CO)[C@@H]5OC([C@H](O)[C@H](O)C5O)C,"SID: 85383421
CID: 44258390",-10.0
192398,2'-C-Methylmyricetin 3-rhamnoside 5'-gallate,O1C(C(O)C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C=4C(=C(O)C(O)=C(OC(=O)C5=CC(O)=C(O)C(O)=C5)C4)C)C,"SID: 85391182
CID: 74978295",-10.9
191566,"7-Hydroxy-3,3',4',5,6,8-hexamethoxyflavone",O1C2=C(C(OC)=C(OC)C(O)=C2OC)C(=O)C(OC)=C1C3=CC(OC)=C(OC)C=C3,"SID: 85390356
CID: 9844898",-7.5
26377,pterocarpans,[*]c1c([*])c([*])c2c(OC([*])([*])C3([*])c4c([*])c([*])c([*])c([*])c4OC23[*])c1[*],SID: 160962729,
168414,"Luteolin 7,3'-dimethyl ether 5-rhamnoside",O1C([C@H](O)[C@H](O)C(O)[C@@H]1OC=2C3=C(OC(=CC3=O)C4=CC(OC)=C(O)C=C4)C=C(OC)C2)C,"CID: 44258383
SID: 85367602",-9.1
168023,Myricetin 3-glucoside,O1[C@@H]([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C(O)=C4)CO,"SID: 85367217
CID: 44259426",-10.1
186727,"5-Hydroxy-3,8-dimethoxy-3',4'-methylenedioxy-7-prenyloxyflavone",O1C2=C(C(=O)C(OC)=C1C3=CC=4OCOC4C=C3)C(O)=CC(OCC=C(C)C)=C2OC,"SID: 85385581
CID: 44260025",-8.1
168119,Acacetin 7-(4'''-acetylrutinoside),O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(OC)C=C4)CO[C@@H]5OC([C@H](OC(=O)C)[C@H](O)C5O)C,"SID: 85367310
CID: 44257892",-10.4
185696,"6-Hydroxykaempferol 7,4'-dimethyl ether 3-sulfate",S(OC1=C(OC=2C(C1=O)=C(O)C(O)=C(OC)C2)C3=CC=C(OC)C=C3)(O)(=O)=O,"SID: 85384559
CID: 44259775",-8.9
187513,Acacetin 7-rhamnosyl-(1->4'')[glucosyl-(1->6'')(6'''-acetylsophoroside)],O1C([C@@H](O[C@@H]2OC([C@H](O)[C@H](O)C2O)C)[C@H](O)C(O[C@@H]3OC([C@@H](O)C(O)C3O)COC(=O)C)[C@@H]1OC=4C=C5OC(=CC(=O)C5=C(O)C4)C6=CC=C(OC)C=C6)CO[C@@H]7OC([C@@H](O)C(O)[C@H]7O)CO,"SID: 85386356
CID: 44257895",-10.7
180608,"5,7,2',5'-Tetrahydroxy-6-methoxyflavanone",O1C(CC(=O)C2=C1C=C(O)C(OC)=C2O)C3=C(O)C=CC(O)=C3,"CID: 14135321
SID: 85379619",-9.3
187121,Kaempferide 5-glucoside-7-glucuronide,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=CC(O[C@@H]3OC([C@@H](O)[C@H](O)C3O)C(O)=O)=CC=4OC(=C(O)C(=O)C24)C5=CC=C(OC)C=C5)CO,"SID: 85385971
CID: 44257992",-9.8
176218,"8-Galactopyranosyl-6-glucopyranosyl-4',5-dihydroxy-7-methoxyflavone",O1C([C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO)C=2C(OC)=C(C3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)C(O)=C4C2OC(=CC4=O)C5=CC=C(O)C=C5,"CID: 131752186
SID: 85375282",-10.4
168270,Quercetagetin 3-methyl ether,O1C2=C(C(=O)C(OC)=C1C3=CC(O)=C(O)C=C3)C(O)=C(O)C(O)=C2,"CID: 5320475
SID: 85367460",-8.7
174405,"8-Hydroxy-4',5,7-trimethoxyflavone",O1C2=C(C(OC)=CC(OC)=C2O)C(=O)C=C1C3=CC=C(OC)C=C3,"SID: 441606166
CID: 5318368",-7.7
189448,2''-O-beta-L-Galactopyranosylorientin,O([C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@]1(C=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC(O)=C(O)C=C4)[H])CO)[C@@H]5O[C@H]([C@@H](O)[C@@H](O)[C@@H]5O)CO,"CID: 102594479
SID: 85388266",-11.1
184462,8-Prenylkaempferol 3-rhamnosyl-(1->3)-[apiosyl-(1->6)-glucoside],O(C1C(O)C(OC(OC2=C(OC3=C(C2=O)C(O)=CC(OC)=C3CC=C(C)C)C4=CC=C(O)C=C4)C1O)COC5OCC(O)(C5O)CO)C6OC(C(O)C(O)C6O)C,"SID: 85383390
CID: 44259543",-11.2
191684,Clovin,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O[C@@H]4O[C@H]([C@H](O)[C@@H](O)[C@H]4O)C)C3)C5=CC(O)=C(O)C=C5)CO[C@@H]6O[C@H]([C@H](O)[C@@H](O)[C@H]6O)C,"SID: 85390472
CID: 5488716",-11.5
185784,Homoesperetin 7-rutinoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=CC(OC)=C(OC)C=C4)CO[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C,"SID: 85384646
CID: 42607988",-9.9
94054,"(2R)-5-hydroxy-7-methoxy-2-phenyl-3,4-dihydro-2H-1-benzopyran-4-one",COC1=CC(=C2C(=O)C[C@@H](OC2=C1)C3=CC=CC=C3)O,"SID: 329740293
CID: 6950539",-8.1
191469,Sudachiin A,O1C(C(O)C(O)C(O)C1OC2=C(OC)C=C(C=C2)C=3OC=4C(C(=O)C3)=C(O)C(OC)=C(O)C4OC)CO,"SID: 85390261
CID: 73829938",-8.7
114788,N-(2-ethylphenyl)-2-[[2-(4-methoxyphenyl)-4-oxo-1-benzopyran-6-yl]oxy]acetamide,CCC1=CC=CC=C1NC(=O)COC2=CC3=C(C=C2)OC(=CC3=O)C4=CC=C(C=C4)OC,"SID: 85320042
CID: 1191851",-9.4
174870,"5,7-Dihydroxy-4'-methoxy-8-methylisoflavanone",O1CC(C(=O)C=2C1=C(C(O)=CC2O)C)C3=CC=C(OC)C=C3,"SID: 85373951
CID: 129685429",-8.9
185485,"2-(3-Hydroxy-4,5-dimethoxyphenyl)-5-[8-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)-3,4-dihydro-2H-1-benzopyran-5-yl]-7-methoxy-3,4-dihydro-2H-1-benzopyran-8-ol",O1C(CCC=2C(C=3C=4CCC(OC4C(O)=C(OC)C3)C=5C=C(OC)C(OC)=C(O)C5)=CC(OC)=C(O)C12)C6=CC(OC)=C(OC)C(OC)=C6,"SID: 85384358
CID: 75072286",-10.4
193206,Gossypetin 3-methyl ether,O1C2=C(C(=O)C(OC)=C1C3=CC(O)=C(O)C=C3)C(O)=CC(O)=C2O,"CID: 5386958
SID: 85391980",-9.1
189730,hesperetin 7-sulfate,S(OC=1C=C2O[C@@H](CC(=O)C2=C(O)C1)C3=CC(O)=C(OC)C=C3)(O)(=O)=O,"CID: 125273135
SID: 85388547",-8.9
192942,Kaempferol 3-sophoroside-7-(2''-ferulylglucoside),O(C1C(O)[C@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O[C@@H]4OC([C@@H](O)[C@H](O)C4OC(=O)/C=C/C5=CC(OC)=C(O)C=C5)CO)C3)C6=CC=C(O)C=C6)CO)[C@@H]7OC([C@@H](O)C(O)[C@H]7O)CO,"SID: 85391717
CID: 44258890",-11.0
175598,"5-Hydroxy-3',4',7,8-tetramethoxyflavone",O1C2=C(C(=O)C=C1C3=CC(OC)=C(OC)C=C3)C(O)=CC(OC)=C2OC,"CID: 9950661
SID: 85374671",-8.1
192902,Isoorientin 4'-O-glucoside-2''-O-(E)-caffeate,O1[C@](C(OC(=O)/C=C/C2=CC(O)=C(O)C=C2)[C@@H](O)[C@H](O)C1CO)(C3=C(O)C4=C(OC(=CC4=O)C5=CC(O)=C(O[C@@H]6OC([C@@H](O)[C@H](O)C6O)CO)C=C5)C=C3O)[H],"SID: 85391678
CID: 44257987",-11.2
192459,Spinacetin 3-rutinoside,O1C(C(O)C(O)C(O)C1OC2=C(OC3=C(C2=O)C(O)=C(OC)C(O)=C3)C4=CC(OC)=C(O)C=C4)COC5OC(C(O)C(O)C5O)C,"SID: 85391241
CID: 131752195",-10.1
180379,"3,5,7-Tris(acetyloxy)-8-methoxy-2-(4-methoxyphenyl)-4H-1-benzopyran-4-one",O1C2=C(C(=O)C(OC(=O)C)=C1C3=CC=C(OC)C=C3)C(OC(=O)C)=CC(OC(=O)C)=C2OC,"CID: 14027571
SID: 85379392",-7.7
188403,7-O-Methylstrobopinin,O1C(CC(=O)C=2C1=CC(OC)=C(C2O)C)C3=CC=CC=C3,"SID: 85387233
CID: 369597",-8.5
191993,Pollenin B,O1C(C(O)C(O)C(O)C1OC2=C(OC3=C(C2=O)C(O)=CC(OC)=C3O)C4=CC=C(O)C=C4)CO,"SID: 85390779
CID: 74978527",-9.2
169201,"{2-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-6-yl]-4-hydroxy-6-methyl-5-oxooxan-3-yl}oxidanesulfonic acid",S(OC1C(OC(C(=O)C1O)C)C2=C(O)C3=C(OC(=CC3=O)C4=CC(OC)=C(O)C=C4)C=C2O)(O)(=O)=O,"CID: 131833696
SID: 85368379",-9.8
193351,"2-(3-hydroxy-4,5-dimethoxyphenyl)-4H-chromen-4-one",O1C(C=2C=C(OC)C(OC)=C(O)C2)=CC(=O)C=3C1=CC=CC3,"CID: 25189612
SID: 85392125",-8.2
192938,Leucopelargonidin 3-O-glucoside,O([C@@H]1OC([C@@H](O)C(O)C1O)CO)[C@@H]2[C@H](OC=3C(C2O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4,"SID: 85391713
CID: 44257152",-9.7
175610,Jaceidin,O1C2=C(C(=O)C(OC)=C1C3=CC(OC)=C(O)C=C3)C(O)=C(OC)C(O)=C2,"CID: 5464461
SID: 85374683",-8.2
179271,"Quercetin 3,3'-dimethyl ether 4'-(2-methylbutyrate)",O1C(C2=CC(OC)=C(OC(=O)C(CC)C)C=C2)=C(OC)C(=O)C=3C1=CC(O)=CC3O,"SID: 85378297
CID: 44259687",-7.8
177937,Quercetin 3-beta-laminaribioside,O(C1C(O)C(OC(OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)C1O)CO)C5OC(C(O)C(O)C5O)CO,"SID: 85376980
CID: 74978161",-9.8
184493,Apigenin 7-(2''-acetylglucoside),O1C([C@@H](O)[C@H](O)C(OC(=O)C)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)CO,"SID: 87350715
CID: 44257830",-9.1
188166,Tricin 7-glucuronide,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(OC)=C(O)C(OC)=C4)C(O)=O,"SID: 85387002
CID: 44258271",-9.1
166632,"Luteolin 7,3'-digalacturonide",O1C([C@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(C4=CC(O[C@@H]5OC([C@H](O)[C@H](O)C5O)C(O)=O)=C(O)C=C4)=CC(=O)C3=C(O)C2)C(O)=O,"SID: 85365872
CID: 44258092",-10.9
166616,Dichotosin,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=3CC[C@H](OC3C=C(OC)C2)C4=CC=C(OC)C=C4)CO,"SID: 85365856
CID: 44257198",-8.6
169583,2''-O-trans-p-Coumaroylastragalin,O1C(C(O)C(O)C(OC(=O)/C=C/C2=CC=C(O)C=C2)C1OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC=C(O)C=C5)CO,"CID: 131752460
SID: 85368760",-9.7
196387,Agestricin D,O1C(CC(=O)C=2C1=CC(OC)=C(O)C2OC)C3=CC(OC)=C(O)C=C3,"SID: 85395132
CID: 21721836",-8.1
196352,"3',4',5'-Trihydroxywogonin",O1C2=C(C(=O)C=C1C3=CC(O)=C(O)C(O)=C3)C(O)=CC(O)=C2OC,"SID: 85395097
CID: 15558313",-8.9
166621,"5,7,3',5'-Tetrahydroxy-3,6,8,4'-tetramethoxyflavone 3'-glucoside",O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=CC(=CC(O)=C2OC)C=3OC=4C(C(=O)C3OC)=C(O)C(OC)=C(O)C4OC)CO,"SID: 85365861
CID: 44260070",-8.8
196388,"5,2'-Dihydroxy-7,8,6'-trimethoxyflavanone",O1C(CC(=O)C2=C1C(OC)=C(OC)C=C2O)C=3C(OC)=CC=CC3O,"SID: 85395133
CID: 13889019",-8.0
177990,3''-O-Caffeoylcosmosiin,O1C(C(O)C(OC(=O)/C=C/C2=CC(O)=C(O)C=C2)C(O)C1OC=3C=C4OC(=CC(=O)C4=C(O)C3)C5=CC=C(O)C=C5)CO,"SID: 85377033
CID: 131752171",-10.3
186286,Quercetin 3-(2''-p-hydroxybenzoyl-4''-p-coumarylrhamnoside),O1C([C@H](OC(=O)/C=C/C2=CC=C(O)C=C2)C(O)[C@H](OC(=O)C3=CC=C(O)C=C3)[C@@H]1OC4=C(OC=5C(C4=O)=C(O)C=C(O)C5)C6=CC(O)=C(O)C=C6)C,"SID: 85385144
CID: 44259260",-11.2
178182,Scutellarein 6-xyloside,O1[C@@H](OC2=C(O)C3=C(OC(=CC3=O)C4=CC=C(O)C=C4)C=C2O)C(O)[C@@H](O)[C@H](O)C1,"SID: 85377222
CID: 44258420",-9.6
184566,Chrysin 5-xyloside,O1[C@@H](OC=2C3=C(OC(=CC3=O)C4=CC=CC=C4)C=C(O)C2)C(O)[C@@H](O)[C@H](O)C1,"SID: 459094979
CID: 44257631",-9.7
169899,"4-[6,11-dihydroxy-7-(4-hydroxy-3,5-dimethoxyphenyl)-2,8-dioxatricyclo[7.3.1.0?,??]trideca-1(13),4,6,9,11-pentaen-3-ylidene]cyclohexa-2,5-dien-1-ylidene hydrogen sulfuric acidium",S(OC1=CC=C(C=2OC=3C4=C(C(O)=C(OC4=CC(=[OH+])C3)C5=CC(OC)=C(O)C(OC)=C5)C2)C=C1)(O)(=O)=O,"CID: 131838543
SID: 85369073",-9.5
191600,"5-Hydroxy-3,3',4',6,7,8-hexamethoxyflavone",O1C=2C(C(=O)C(OC)=C1C3=CC(OC)=C(OC)C=C3)=C(O)C(OC)=C(OC)C2OC,"SID: 85390388
CID: 136417",-7.5
191741,(-)-Epigallocatechin 7-glucuronide,O1[C@@H](OC=2C=C3O[C@@H]([C@H](O)CC3=C(O)C2)C4=CC(O)=C(O)C(O)=C4)[C@H](O)[C@@H](O)[C@H](O)[C@H]1C(O)=O,"SID: 85390529
CID: 76959109",-10.1
178235,Hoslunddiol,O1[C@](C[C@@H](O)[C@H](O)C1C)(C=2C(O)=C3C(OC(=CC3=O)C4=CC=CC=C4)=CC2OC)[H],"SID: 85377274
CID: 44257619",-9.3
192928,Dicliripariside C,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=C(OC)C(O)=C3OC(=CC(=O)C3=C2)C4=CC=C(OC)C=C4)CO[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C,"SID: 85391703
CID: 44257592",-9.9
184795,"Scutellarein 6,7-dimethyl ether 4'-glucuronide",O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=CC=C(C=C2)C=3OC=4C(C(=O)C3)=C(O)C(OC)=C(OC)C4)C(O)=O,"SID: 85383695
CID: 44258451",-9.1
168346,"[2,6-dihydroxy-4-(7-methyl-11-oxo-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-2,8-dioxatricyclo[7.3.1.0?,??]trideca-1(12),3,5(13),6,9-pentaen-3-yl)phenoxy]dihydroxyoxo-?-sulfanylium",S(OC=1C(O)=CC(C=2OC=3C4=C(C2OC5OC(C(O)C(O)C5O)COC6OC(C(O)C(O)C6O)C)C=C(OC4=CC(=O)C3)C)=CC1O)(O)(=O)=O,"CID: 134159946
SID: 85367536",-11.3
189764,"3,5,3'-Trimethoxy-6,7:4',5'-bis(methylenedioxy)flavone",O1C=2C(=C(OC)C=3OCOC3C2)C(=O)C(OC)=C1C4=CC=5OCOC5C(OC)=C4,"CID: 14704648
SID: 85388581",-8.8
166638,"Tricetin 7,3'-diglucuronide",O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=CC(C=3OC4=CC(O[C@@H]5O[C@H]([C@@H](O)C(O)C5O)C(O)=O)=CC(O)=C4C(=O)C3)=CC(O)=C2O)C(O)=O,"SID: 85365878
CID: 44258249",-11.2
191132,Quercetin-3-o-vicianoside,O1C(C(O)C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)COC5OCC(O)C(O)C5O,"SID: 85389927
CID: 13887800",-10.5
166612,Hesperetin 5-O-glucoside,O1C(C(O)C(O)C(O)C1OC=2C3=C(OC(CC3=O)C4=CC(O)=C(OC)C=C4)C=C(O)C2)CO,"SID: 85365853
CID: 18625123",-9.9
175070,"5'-Hydroxy-3',4',7-trimethoxyflavan",O1C(CCC2=C1C=C(OC)C=C2)C=3C=C(OC)C(OC)=C(O)C3,"CID: 75072279
SID: 85374150",-7.7
176100,3-Methoxynobiletin,O1C2=C(C(OC)=C(OC)C(OC)=C2OC)C(=O)C(OC)=C1C3=CC(OC)=C(OC)C=C3,"CID: 150893
SID: 85375164",-7.2
191504,Acacetin 7-[apiosyl(1->6)-glucoside],O1C(C(O)C(O)C(O)C1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(OC)C=C4)COC5OCC(O)(C5O)CO,"SID: 85390295
CID: 74977556",-9.5
185921,"Eriodictyol 7,3'-dimethyl ether 4'-prenyl ether",O1C(CC(=O)C=2C1=CC(OC)=CC2O)C3=CC(OC)=C(OCC=C(C)C)C=C3,"SID: 85384783
CID: 42608081",-7.9
220089,Aspergivone A,ClC1=C(O)C(C=2OC3=C(OC)C(OC)=CC(=C3C(C2OC)=O)OC)=CC=C1,,-8.0
180149,Neovestitol,O1CC(CC2=C1C=C(OC)C=C2)C3=C(O)C=C(O)C=C3,"CID: 44257510
SID: 85379164",-8.4
185846,8-Prenylkaempferol 4'-methyl ether 3-rhamnosyl-(1->6)-galactoside-7-galactoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C(=O)C3=C(OC2C4=CC=C(OC)C=C4)C(=C(O[C@@H]5OC([C@H](O)[C@H](O)C5O)CO)C=C3O)CC=C(C)C)CO[C@@H]6OC([C@H](O)C(O)[C@@H]6O)C,"SID: 85384708
CID: 44259077",-10.9
190796,Limocitrin 3-glucoside,O1[C@@H]([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3OC)C4=CC(OC)=C(O)C=C4)CO,"SID: 85389594
CID: 44259988",-8.9
196982,Kaempferol 3-glucosyl-(1->6)-galactoside,O1C([C@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)CO[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO,"SID: 85395724
CID: 44258740",-10.2
190032,"2',4',6'-Trihydroxydihydrochalcone 4'-glucoside",O1C(C(O)C(O)C(O)C1OC2=CC(O)=C(C(O)=C2)C(=O)CCC3=CC=CC=C3)CO,"SID: 85388845
CID: 131752198",-8.8
196368,"5,3',5'-Trihydroxy-3,6,7,4'-tetramethoxyflavone",O1C=2C(C(=O)C(OC)=C1C3=CC(O)=C(OC)C(O)=C3)=C(O)C(OC)=C(OC)C2,"SID: 85395113
CID: 5496474",-7.8
185865,Matteucinol 7-O-beta-D-apiofuranosyl(1->6)-beta-D-glucopyranoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=C(C=3O[C@@H](CC(=O)C3C(O)=C2C)C4=CC=C(OC)C=C4)C)CO[C@@H]5OCC(O)([C@@H]5O)CO,"SID: 85384727
CID: 42607943",-9.7
176870,Epicatechin 3-O-(2-trans-cinnamoyl-beta-D-allopyranoside),O1[C@@H](O[C@@H]2[C@H](OC=3C(C2)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)C(OC(=O)/C=C/C5=CC=CC=C5)[C@@H](O)[C@H](O)C1CO,"CID: 44257074
SID: 85375928",-9.8
168547,Isoscoparin 2''-O-ferulate,O1[C@](C(OC(=O)/C=C/C2=CC(OC)=C(O)C=C2)[C@@H](O)[C@H](O)C1CO)(C3=C(O)C4=C(OC(=CC4=O)C5=CC(OC)=C(O)C=C5)C=C3O)[H],"CID: 44258177
SID: 85367735",-10.3
175916,6''-Malonylcosmosiin,O1C(C(O)C(O)C(O)C1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)COC(=O)CC(O)=O,"CID: 5856141
SID: 85374985",-9.2
196374,"5,7,5'-Trihydroxy-3,6,2',4'-tetramethoxyflavone",O1C(C=2C(OC)=CC(OC)=C(O)C2)=C(OC)C(=O)C3=C1C=C(O)C(OC)=C3O,"SID: 85395119
CID: 11741090",-8.0
167539,taxifolin arabinoside,O([C@@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O)[C@H]2[C@H](OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4,"SID: 85366754
CID: 100927068",-10.2
187649,Phellodensin F,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=C(C=3O[C@@H](CC(=O)C3C(O)=C2)C4=CC=C(O)C=C4)CC=C(C)C)CO,"SID: 85386490
CID: 42607895",-10.0
192899,Isoorientin 2''-O-gallate,O1[C@](C(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@H](O)[C@H](O)C1CO)(C3=C(O)C4=C(OC(=CC4=O)C5=CC(O)=C(O)C=C5)C=C3O)[H],"SID: 85391675
CID: 44257961",-10.6
192442,"Myricetin 3,3'-digalactoside",O1C([C@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C=4C=C(O[C@@H]5OC([C@H](O)[C@H](O)C5O)CO)C(O)=C(O)C4)CO,"SID: 85391224
CID: 44259420",-10.7
197021,Anhydroicaritin 3-rhamnosyl-(1->2)-rhamnoside,O([C@H]1C(O)[C@@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3CC=C(C)C)C4=CC=C(OC)C=C4)C)[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C,"SID: 85395762
CID: 44259058",-10.8
180429,"5,6,3',4'-Tetrahydroxy-3,7,8-trimethoxyflavone",O1C=2C(C(=O)C(OC)=C1C3=CC(O)=C(O)C=C3)=C(O)C(O)=C(OC)C2OC,"CID: 44260066
SID: 85379442",-8.7
114184,"3,7-dimethoxy-2-phenyl-1-benzopyran-4-one",COC1=CC2=C(C=C1)C(=O)C(=C(O2)C3=CC=CC=C3)OC,"SID: 85319447
CID: 688664",-8.0
183328,Xanthorhamnin,O([C@H]1[C@@H](O)[C@@H](O[C@H]([C@@H]1O)C)OC[C@H]2O[C@@H](OC3=C(OC=4C(C3=O)=C(O)C=C(OC)C4)C5=CC(O)=C(O)C=C5)[C@H](O)[C@@H](O)[C@H]2O)[C@@H]6O[C@H]([C@H](O)[C@@H](O)[C@H]6O)C,"SID: 85382297
CID: 5351495",-11.1
193229,Naringenin 5-rhamnoside,O1[C@H]([C@H](O)[C@@H](O)[C@@H](O)[C@@H]1OC=2C3=C(O[C@@H](CC3=O)C4=CC=C(O)C=C4)C=C(O)C2)C,"CID: 131752208
SID: 85392003",-9.8
188373,"3,4,5-trihydroxy-6-{4-[3-oxo-3-(2,3,4,6-tetrahydroxyphenyl)propyl]phenoxy}oxane-2-carboxylic acid",O1C(C(O)C(O)C(O)C1OC2=CC=C(CCC(=O)C3=C(O)C(O)=C(O)C=C3O)C=C2)C(O)=O,"SID: 85387205
CID: 131836439",-8.8
176240,Rustoside,O(C1C(O)C(O)C(OC1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)CO)C5OCC(O)C(O)C5O,"CID: 74977996
SID: 85375304",-9.8
187823,Apigenin 7-glucuronide-4'-(6''-malonylglucoside),O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=CC=C(C=C2)C=3OC4=CC(O[C@@H]5O[C@H]([C@@H](O)C(O)C5O)C(O)=O)=CC(O)=C4C(=O)C3)COC(=O)CC(O)=O,"SID: 85386663
CID: 44257845",-10.2
185867,Larycitrin 3-(4''-malonylrhamnoside),O1C([C@H](OC(=O)CC(O)=O)C(O)[C@H](O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C=4C=C(OC)C(O)=C(O)C4)C,"SID: 85384729
CID: 44259486",-9.1
192845,Quercetin 3-(2'''-galloylglucosyl)-(1->2)-alpha-L-arabinofuranoside,O([C@H]1C(O)[C@H](O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)CO)[C@@H]5OC([C@@H](O)[C@H](O)C5OC(=O)C6=CC(O)=C(O)C(O)=C6)CO,"SID: 85391621
CID: 44258001",-10.7
193533,"3,4,5-trihydroxy-6-{[5-methoxy-2,2-dimethyl-6-(3-oxo-3-phenylprop-1-en-1-yl)-2H-chromen-7-yl]oxy}oxane-2-carboxylic acid",CC1(C)C=CC2=C(C=C(C(/C=C/C(C3=CC=CC=C3)=O)=C2OC)OC4C(C(C(C(C(=O)O)O4)O)O)O)O1,"CID: 131832378
SID: 85392304",-9.0
175493,4'-O-Methyl-(-)-epicatechin-7-O-sulphate,S(O)(=O)C=1C=C2OC(C(O)CC2=C(O)C1)C3=CC(O)=C(OC)C=C3,"CID: 131834262
SID: 85374569",-8.7
185888,"Okanin 3,4,3'-trimethyl ether 4'-glucoside",O1C(C(O)C(O)C(O)C1OC2=C(OC)C(O)=C(C=C2)C(=O)/C=C/C3=CC(OC)=C(OC)C=C3)CO,"SID: 85384750
CID: 42607574",-8.1
